192806,184.0
436796,185.0
439393,186.0
417089,187.0
178312,188.0
480574,189.0
480582,190.0
98924,191.0
105914,192.0
135772,193.0
135855,194.0
462069,195.0
462093,196.0
475159,197.0
500101,192.0
579726,198.0
472759,192.0
564441,197.0
168423,199.0
385434,200.0
370742,201.0
370759,191.0
370969,191.0
405647,202.0
447986,197.0
451677,203.0
44580,204.0
44591,205.0
70563,206.0
76792,207.0
135654,208.0
533147,209.0
548899,210.0
137797,211.0
167588,212.0
444932,213.0
35433,214.0
41535,215.0
49737,216.0
83164,216.0
133981,216.0
509982,216.0
446925,215.0
567441,215.0
528858,215.0
501087,215.0
380259,215.0
389243,217.0
482555,216.0
47082,218.0
60429,218.0
72329,219.0
88653,220.0
91650,221.0
99172,222.0
122731,223.0
122742,224.0
122764,225.0
122775,226.0
122786,227.0
122797,228.0
122819,229.0
126704,219.0
465079,230.0
422615,231.0
519588,222.0
568054,232.0
590522,222.0
545028,233.0
584797,221.0
428256,234.0
481798,231.0
147569,230.0
410073,221.0
143264,234.0
189312,235.0
169006,218.0
415894,219.0
67771,236.0
67782,237.0
403992,238.0
376434,220.0
421870,239.0
430610,240.0
412930,241.0
383037,242.0
86823,243.0
445508,244.0
512263,245.0
130958,246.0
148452,247.0
198861,248.0
193651,244.0
394920,247.0
376235,245.0
701,nan
6827,nan
6849,nan
6860,nan
6915,nan
6937,nan
6948,nan
6970,nan
6992,nan
7003,nan
9113,nan
9213,nan
9216,nan
9525,nan
9560,nan
9591,nan
9618,nan
9624,nan
9635,nan
16579,268.0
16655,269.0
17217,270.0
17316,271.0
17388,272.0
17399,273.0
19775,274.0
23168,275.0
23485,276.0
25317,277.0
25323,278.0
28387,279.0
34033,280.0
40318,281.0
42205,282.0
44519,283.0
51901,284.0
58506,285.0
75869,286.0
75878,287.0
75888,288.0
75897,289.0
75906,290.0
75915,291.0
79014,292.0
84651,293.0
117770,294.0
107705,295.0
124741,296.0
142164,297.0
144309,298.0
464508,275.0
547359,299.0
423894,300.0
526647,297.0
545681,301.0
550492,297.0
580823,302.0
584893,303.0
411033,297.0
532869,304.0
158751,305.0
191590,279.0
568709,302.0
125331,306.0
125342,275.0
127873,307.0
496174,308.0
508671,309.0
508689,310.0
508705,311.0
138604,312.0
159894,302.0
145022,313.0
155758,275.0
183802,279.0
383000,314.0
402447,315.0
467437,316.0
467474,317.0
392005,279.0
432278,318.0
416098,319.0
116199,320.0
480316,321.0
18718,322.0
98200,323.0
508861,324.0
26000,325.0
10290,326.0
10334,327.0
11985,328.0
89227,329.0
461811,330.0
494835,331.0
473477,326.0
575713,332.0
573646,326.0
379648,333.0
396898,334.0
151518,335.0
151529,333.0
371857,336.0
415845,337.0
372967,338.0
116649,333.0
171081,339.0
445949,340.0
448916,341.0
4294,nan
7317,nan
59644,344.0
89891,345.0
590909,346.0
591118,347.0
170469,348.0
12945,349.0
515049,349.0
189148,350.0
466707,349.0
33201,351.0
36261,352.0
37335,353.0
37346,354.0
37357,355.0
37368,356.0
37379,357.0
37391,358.0
37402,359.0
37413,360.0
37425,361.0
37436,362.0
37447,363.0
37458,364.0
37470,365.0
40317,366.0
66292,367.0
92605,368.0
97531,369.0
97577,370.0
119505,371.0
465489,372.0
452361,373.0
479007,374.0
478456,375.0
491966,352.0
517932,376.0
566238,367.0
195326,369.0
372076,377.0
440455,378.0
431060,379.0
492701,352.0
495270,380.0
167046,367.0
398046,381.0
441481,382.0
199454,380.0
20586,383.0
28734,384.0
503406,384.0
399264,385.0
3775,nan
6732,nan
8414,nan
16930,389.0
56308,390.0
59517,391.0
61723,392.0
62544,393.0
63057,394.0
86142,391.0
88196,395.0
99204,396.0
168697,397.0
494756,395.0
380901,391.0
504990,398.0
524768,399.0
552989,400.0
450215,401.0
548975,395.0
480761,402.0
193975,403.0
171592,404.0
155647,405.0
404386,393.0
123601,406.0
43729,407.0
43737,408.0
45137,409.0
55193,407.0
88975,410.0
90626,411.0
95724,412.0
149120,413.0
142323,414.0
443685,415.0
472332,416.0
568096,417.0
597759,418.0
573382,419.0
562322,411.0
379742,420.0
152748,411.0
504423,421.0
570536,422.0
471256,411.0
141925,423.0
457580,424.0
555924,425.0
564355,422.0
176930,417.0
149013,426.0
375639,427.0
199539,420.0
199570,428.0
457622,429.0
34899,430.0
113606,431.0
114134,432.0
111146,433.0
10256,434.0
13846,435.0
14510,436.0
15072,437.0
47180,438.0
47413,439.0
48770,440.0
53405,441.0
53462,442.0
67078,436.0
88778,443.0
89540,444.0
91308,445.0
92837,446.0
95281,447.0
104612,448.0
107110,449.0
135881,450.0
107128,451.0
122264,452.0
122684,453.0
159230,454.0
144329,455.0
464112,456.0
464327,457.0
389809,458.0
510200,459.0
478389,460.0
576993,461.0
585661,462.0
585679,439.0
568648,463.0
573477,464.0
522043,465.0
161363,66.0
161374,46.0
373205,466.0
142962,467.0
390097,468.0
553923,469.0
495302,470.0
399501,471.0
392149,472.0
427740,473.0
427757,474.0
110940,475.0
110957,476.0
110981,477.0
110999,478.0
111062,479.0
414292,480.0
424667,481.0
460339,482.0
199333,483.0
139631,484.0
39666,485.0
56533,486.0
56542,487.0
56551,488.0
56560,489.0
74116,490.0
74127,491.0
98290,492.0
174166,493.0
426888,494.0
572463,495.0
504732,496.0
515140,497.0
576857,498.0
590460,499.0
595490,500.0
596044,501.0
584543,497.0
558883,502.0
569578,503.0
167315,504.0
160701,505.0
442633,506.0
431290,507.0
496783,508.0
17048,509.0
64854,510.0
71666,511.0
87779,512.0
461637,513.0
126294,514.0
473467,515.0
530540,73.0
548492,516.0
445899,110.0
402972,517.0
403130,516.0
407777,110.0
25372,518.0
147894,519.0
31088,520.0
86342,521.0
156506,521.0
156517,522.0
166628,523.0
433086,524.0
541048,525.0
582080,526.0
582114,527.0
582130,528.0
595010,529.0
466541,521.0
458163,530.0
483540,531.0
516902,532.0
130305,533.0
380233,534.0
109697,535.0
434559,536.0
110124,537.0
128182,538.0
140156,539.0
16554,540.0
20640,541.0
32257,542.0
42195,543.0
50503,544.0
50640,545.0
51191,546.0
54262,547.0
64018,548.0
73582,549.0
85609,550.0
90762,551.0
92582,539.0
98214,552.0
159199,553.0
126374,554.0
458577,555.0
464545,556.0
483968,557.0
527765,558.0
404818,539.0
422846,559.0
424232,560.0
490667,561.0
562997,550.0
575660,562.0
597640,538.0
555073,563.0
179726,564.0
417898,565.0
385760,566.0
386485,567.0
506553,568.0
599556,550.0
592417,569.0
124386,570.0
134421,571.0
182086,572.0
180729,559.0
180745,573.0
458239,574.0
469899,575.0
487361,576.0
117354,577.0
108889,578.0
181476,579.0
188338,580.0
49319,581.0
196518,582.0
372646,583.0
434536,584.0
391897,585.0
454850,586.0
4045,nan
4205,nan
4213,nan
4233,nan
27363,591.0
27687,592.0
28285,593.0
58868,594.0
71319,595.0
88844,596.0
91778,587.0
153671,590.0
166831,596.0
166864,594.0
166875,597.0
166886,598.0
166897,599.0
166919,600.0
166930,590.0
166941,601.0
166952,602.0
124903,598.0
133580,593.0
126970,600.0
132580,603.0
380734,596.0
522314,604.0
520070,590.0
484298,605.0
523570,598.0
557481,606.0
533681,594.0
514924,593.0
554331,588.0
559828,598.0
546281,595.0
561725,607.0
589662,608.0
598012,609.0
399825,610.0
468915,600.0
166207,611.0
562396,612.0
528311,613.0
567805,614.0
519070,615.0
125965,594.0
126093,616.0
177199,617.0
487459,597.0
166132,618.0
85122,612.0
374450,619.0
403929,587.0
401357,620.0
430839,621.0
422327,597.0
432316,620.0
440828,622.0
402744,612.0
498949,597.0
116313,623.0
465337,624.0
137460,625.0
382334,626.0
399211,627.0
478812,628.0
537384,629.0
537503,630.0
176316,631.0
182473,632.0
448872,633.0
29502,634.0
101684,635.0
456346,636.0
557624,637.0
381211,638.0
483783,639.0
162666,640.0
132273,640.0
409447,641.0
392390,642.0
77640,643.0
87117,644.0
444260,645.0
371057,646.0
122123,647.0
1316,nan
1344,nan
1350,nan
13608,651.0
132096,652.0
19294,653.0
19316,654.0
26692,655.0
35936,656.0
36319,657.0
36459,658.0
38029,659.0
46677,660.0
57379,656.0
57407,661.0
59211,662.0
71860,647.0
73947,663.0
75009,664.0
79148,665.0
79442,666.0
80897,667.0
87312,668.0
87320,669.0
93252,647.0
93260,670.0
93273,671.0
94949,672.0
96442,673.0
102036,665.0
102871,400.0
107052,674.0
461441,675.0
117523,676.0
158188,677.0
154521,658.0
141051,678.0
472185,679.0
504611,661.0
545262,676.0
502675,680.0
554720,681.0
521252,682.0
521260,683.0
521278,684.0
447013,685.0
585868,686.0
597773,687.0
588277,688.0
598949,689.0
576123,690.0
417791,675.0
598190,691.0
429783,670.0
530135,692.0
560682,665.0
572752,670.0
586171,693.0
586397,694.0
425358,674.0
407399,695.0
392962,696.0
143617,697.0
536954,698.0
127634,699.0
127875,700.0
150205,701.0
150216,702.0
150228,703.0
419041,704.0
454445,705.0
455325,706.0
458266,707.0
480160,660.0
502157,708.0
564366,704.0
594999,709.0
107813,682.0
107821,668.0
107839,669.0
144483,710.0
184046,711.0
184189,712.0
397087,698.0
114710,nan
382112,660.0
387390,687.0
407058,666.0
401003,713.0
411918,687.0
421569,657.0
421821,714.0
423072,715.0
423222,654.0
409748,397.0
449366,716.0
429393,717.0
425282,660.0
536762,718.0
53552,719.0
53589,720.0
176429,721.0
26101,722.0
26114,723.0
490539,724.0
508921,724.0
495928,725.0
29191,726.0
29555,726.0
106627,726.0
161183,726.0
511932,726.0
539712,727.0
546299,728.0
430673,729.0
567460,730.0
183660,731.0
156421,732.0
465725,733.0
134186,734.0
183089,735.0
446098,736.0
50525,194.0
407501,737.0
28110,738.0
28121,739.0
54402,740.0
56193,741.0
413428,740.0
172309,742.0
474527,739.0
557317,739.0
198286,738.0
563003,739.0
417862,738.0
574264,741.0
381413,738.0
143609,740.0
143631,741.0
563184,743.0
445022,744.0
34302,745.0
66552,746.0
76024,747.0
76033,748.0
76043,746.0
76052,749.0
484845,750.0
190121,751.0
173753,750.0
489306,746.0
509089,745.0
499797,752.0
489863,753.0
569274,745.0
569370,754.0
512252,755.0
98919,749.0
162496,747.0
162518,748.0
130640,748.0
497840,746.0
475861,749.0
161998,756.0
407125,757.0
27051,758.0
45475,759.0
48123,760.0
48369,759.0
77320,761.0
494334,760.0
579967,761.0
585516,761.0
180233,758.0
192222,762.0
49334,759.0
551918,760.0
526935,758.0
195437,763.0
384125,760.0
431737,764.0
134029,765.0
106390,766.0
488468,767.0
553720,768.0
461113,769.0
477347,770.0
555572,771.0
1588,nan
1605,nan
2194,nan
137446,775.0
25806,776.0
37846,777.0
37853,778.0
42405,779.0
44339,780.0
52505,781.0
52515,782.0
52524,783.0
52533,784.0
64866,785.0
84744,786.0
88684,787.0
92940,788.0
129920,789.0
466278,790.0
538435,791.0
525958,777.0
554948,792.0
505332,793.0
587958,794.0
525155,795.0
588505,796.0
562202,797.0
158665,798.0
492666,799.0
393242,800.0
412241,801.0
424996,797.0
155690,778.0
121104,802.0
382164,803.0
160417,804.0
440936,778.0
117963,777.0
480519,803.0
122053,805.0
3064,nan
3078,nan
3112,nan
3158,nan
3173,nan
9346,nan
14081,812.0
16557,813.0
19543,814.0
19571,815.0
28148,816.0
29198,817.0
47192,812.0
51550,818.0
51766,819.0
65076,820.0
72067,817.0
72078,821.0
72912,812.0
90229,822.0
90240,823.0
99330,824.0
103922,825.0
78452,812.0
107203,826.0
146700,827.0
127425,808.0
125426,812.0
178004,828.0
153115,829.0
153150,830.0
156723,831.0
129657,832.0
154480,833.0
458884,834.0
379106,835.0
475144,836.0
512909,837.0
492964,838.0
511485,839.0
511519,840.0
527649,841.0
545229,842.0
517630,843.0
490686,807.0
136359,844.0
515032,845.0
576613,846.0
564621,837.0
441694,847.0
523013,848.0
428018,849.0
146020,850.0
386574,851.0
498408,852.0
529787,853.0
574462,854.0
586049,855.0
416708,856.0
509674,812.0
496935,837.0
496950,857.0
497099,858.0
470752,859.0
393042,860.0
431845,833.0
125981,861.0
419290,862.0
448265,863.0
479260,864.0
541505,865.0
585359,866.0
175644,809.0
184100,817.0
390694,867.0
115727,868.0
193444,869.0
396318,838.0
384822,870.0
393756,838.0
384498,871.0
391941,834.0
418144,872.0
420172,873.0
178617,874.0
474025,875.0
117893,876.0
23378,877.0
23404,878.0
23426,879.0
23437,880.0
23455,881.0
101961,43.0
557416,882.0
539793,883.0
373254,884.0
183485,885.0
131130,886.0
418642,887.0
469415,888.0
479255,882.0
107785,889.0
114062,890.0
113415,891.0
30816,892.0
39746,893.0
52692,890.0
64644,894.0
66916,895.0
86826,896.0
86928,897.0
100148,898.0
105217,899.0
164829,900.0
164840,901.0
123862,902.0
146780,903.0
433036,904.0
494724,905.0
487696,906.0
488847,905.0
566896,907.0
570042,908.0
518006,907.0
593511,909.0
179918,910.0
377240,911.0
462866,906.0
519847,893.0
549092,906.0
549654,912.0
492461,913.0
392855,914.0
154264,915.0
154275,916.0
371583,892.0
371591,903.0
412361,917.0
371609,915.0
371617,916.0
190036,918.0
374587,919.0
374595,920.0
374603,921.0
389364,899.0
410501,906.0
419385,922.0
467463,923.0
113704,924.0
59167,410.0
74502,925.0
77689,926.0
86002,927.0
86772,928.0
89513,929.0
105640,930.0
106001,931.0
455704,932.0
529524,926.0
512423,933.0
404939,934.0
524780,935.0
559820,936.0
442348,937.0
578471,938.0
386225,939.0
506879,940.0
511183,941.0
534424,942.0
133155,943.0
437351,944.0
486072,945.0
594439,928.0
370007,946.0
193410,947.0
400764,948.0
411518,949.0
398605,950.0
113612,951.0
41953,952.0
56913,953.0
79290,954.0
101655,952.0
439684,952.0
487118,955.0
571170,956.0
140591,957.0
514731,952.0
182694,952.0
173435,958.0
49539,959.0
380260,952.0
112877,960.0
61687,961.0
61706,962.0
103009,963.0
65546,964.0
90435,965.0
490101,964.0
441924,964.0
588134,966.0
540354,964.0
542915,967.0
534401,968.0
393943,969.0
518450,964.0
112695,970.0
189,nan
2943,nan
3164,nan
3175,nan
9282,nan
28396,976.0
28405,977.0
29310,978.0
29321,979.0
42469,980.0
43919,981.0
45537,982.0
48028,983.0
62625,984.0
64596,985.0
85386,986.0
85488,987.0
85584,988.0
89868,982.0
96304,989.0
96685,990.0
98822,991.0
107080,992.0
168997,993.0
494510,994.0
379158,995.0
395299,996.0
477752,997.0
522412,998.0
405168,999.0
505427,1000.0
537465,1001.0
553035,982.0
583916,1002.0
571329,125.0
580960,1003.0
547094,1004.0
591828,1005.0
472771,1006.0
580439,1007.0
540503,1008.0
597909,125.0
485512,1009.0
135317,1010.0
159727,1011.0
411084,1012.0
166351,1013.0
166362,1014.0
414680,1015.0
503271,1016.0
570443,1006.0
132295,125.0
132355,1017.0
141856,1018.0
395035,1019.0
435946,992.0
457975,1020.0
523772,982.0
594517,970.0
187064,1021.0
179357,1022.0
183230,1023.0
169433,1024.0
192699,1025.0
388393,1026.0
193423,982.0
141355,1027.0
141388,1028.0
404163,1029.0
389066,1030.0
467459,1031.0
115241,970.0
420079,1032.0
398810,1006.0
110284,970.0
449092,982.0
429098,1033.0
110022,1034.0
440975,1035.0
475471,1036.0
4263,nan
4280,nan
4295,nan
4297,nan
24557,nan
24568,1041.0
64742,1042.0
69960,1043.0
79555,1044.0
158007,1045.0
158018,1046.0
158040,1047.0
538067,1048.0
405200,1049.0
594153,1050.0
582732,1051.0
136030,1052.0
136041,1053.0
136086,1054.0
533363,1055.0
548563,1056.0
587051,1057.0
427874,1058.0
599460,1059.0
468927,1060.0
588663,1061.0
165055,1058.0
154903,1062.0
373887,1063.0
418334,1064.0
442907,1065.0
399482,1066.0
420164,1051.0
436394,1067.0
471187,1068.0
67229,1069.0
86936,1070.0
140950,1071.0
5494,nan
10573,1073.0
484271,1074.0
197927,1075.0
85205,1076.0
404426,1077.0
112704,1078.0
112713,1079.0
112723,1080.0
112732,1081.0
42280,1082.0
49104,1083.0
402927,1084.0
449647,1085.0
454659,1086.0
416095,854.0
409977,1078.0
431504,1087.0
467235,855.0
450584,1078.0
183720,854.0
183763,1088.0
372921,851.0
390362,1089.0
171227,855.0
112750,1084.0
392681,871.0
143637,1079.0
129079,872.0
178991,872.0
459838,855.0
187594,1079.0
533028,854.0
416478,872.0
430870,863.0
583810,1081.0
543517,863.0
137883,851.0
526934,871.0
586939,855.0
571902,863.0
591037,1084.0
465623,1090.0
511086,1091.0
538495,1078.0
514105,863.0
516611,1081.0
509375,1092.0
530608,1079.0
524441,1093.0
122793,1078.0
443441,1094.0
458636,851.0
439916,1080.0
380739,855.0
477385,1084.0
97455,1080.0
99482,871.0
104688,872.0
413360,854.0
152410,871.0
174429,1084.0
66176,1081.0
66497,871.0
66614,1095.0
76657,851.0
90153,1096.0
91219,1097.0
94812,1098.0
528487,1099.0
520640,1098.0
439056,1100.0
381625,1101.0
28045,1102.0
435550,1103.0
27330,1104.0
146766,1105.0
56927,1106.0
458678,1106.0
491753,1106.0
435202,1107.0
370315,1106.0
407779,1108.0
372149,1109.0
433237,1110.0
43759,1111.0
21502,1112.0
21539,1113.0
22396,1114.0
24932,1115.0
25097,1116.0
32092,1117.0
35049,1118.0
42410,1119.0
49903,1120.0
50748,1121.0
51775,1122.0
55044,1123.0
60691,1124.0
64085,1112.0
64836,1125.0
64847,1126.0
73086,1112.0
73821,1127.0
79233,1125.0
79778,1128.0
79787,1129.0
79796,1130.0
79842,1131.0
82039,1126.0
86765,1132.0
87539,1133.0
91071,1134.0
100690,1135.0
461548,1114.0
168767,1121.0
122326,1121.0
178225,1112.0
119013,1136.0
170874,1113.0
138091,1137.0
439708,1138.0
123217,1139.0
481509,1113.0
473040,1112.0
506276,1140.0
490176,1137.0
490295,1141.0
490506,1142.0
500031,1143.0
483121,1137.0
475916,1144.0
484604,1119.0
503096,1137.0
594280,1145.0
136181,1146.0
518224,1119.0
566114,1138.0
583515,1147.0
377587,1137.0
175236,1138.0
506963,1148.0
534471,1149.0
579182,1150.0
569568,1150.0
381440,1151.0
425379,1138.0
453503,1113.0
132322,1135.0
578341,1152.0
163919,1153.0
382365,1143.0
459438,1154.0
495256,1155.0
502002,1156.0
555621,1157.0
564249,1158.0
594367,1112.0
159772,1159.0
161720,1160.0
175974,1113.0
179257,1161.0
169406,1119.0
192313,1162.0
195030,1163.0
394609,1164.0
394720,1165.0
412015,1166.0
426152,1167.0
433208,1168.0
430350,1169.0
398964,1170.0
444936,1126.0
440860,1141.0
436478,1113.0
450291,1143.0
402673,1171.0
199316,1138.0
116572,1172.0
451979,1141.0
128045,1173.0
128290,1174.0
4002,nan
131577,1176.0
23973,1177.0
29759,1178.0
31085,1179.0
38376,1180.0
38399,1181.0
43864,1182.0
47801,1183.0
49894,1184.0
55511,1184.0
57349,1185.0
57455,1186.0
61937,1187.0
64697,1188.0
65093,1189.0
68070,1190.0
77315,1191.0
78813,1192.0
91334,1193.0
101064,1194.0
107219,1195.0
127111,1188.0
462247,1196.0
439932,1176.0
572171,1180.0
511423,1197.0
511711,1198.0
484614,1199.0
536547,1200.0
136131,1201.0
527914,1202.0
533563,1183.0
575140,1176.0
568392,1184.0
546270,1203.0
539031,1204.0
539049,1205.0
546998,1206.0
595634,1207.0
540212,1208.0
159711,1209.0
467720,1188.0
586107,1198.0
397647,1210.0
165319,1211.0
379669,1212.0
379677,1213.0
379685,1214.0
466482,1200.0
486392,1215.0
537026,1206.0
164108,1176.0
374835,1216.0
395175,1176.0
480302,1178.0
494138,1217.0
558022,1178.0
149882,1218.0
379198,1205.0
378759,1219.0
162115,1220.0
162149,1221.0
162354,1215.0
467563,1207.0
424432,1206.0
435523,1222.0
173844,1223.0
468376,1207.0
31070,1224.0
62760,1225.0
62844,1226.0
94425,1227.0
94433,1228.0
107108,1224.0
528241,1224.0
161398,1229.0
161414,1230.0
147068,1224.0
125083,1231.0
435710,1232.0
156342,1233.0
478210,1234.0
527495,1235.0
570005,1236.0
583297,1237.0
588520,1238.0
592804,1239.0
118420,1240.0
501527,1241.0
155638,1242.0
444765,1241.0
29350,1243.0
156220,1244.0
125123,1245.0
182429,1243.0
467675,1246.0
174027,1247.0
55746,1248.0
60206,1249.0
102999,1249.0
118702,1249.0
518690,1248.0
199505,1250.0
199612,1251.0
199661,1252.0
52529,1253.0
123894,1254.0
407324,1255.0
175813,1256.0
75819,1257.0
458931,1258.0
403377,1259.0
413671,1260.0
172595,1261.0
522752,1262.0
186073,1263.0
374906,1264.0
167682,1265.0
409733,1266.0
386892,1267.0
489081,1268.0
578286,1269.0
578310,1270.0
578328,1271.0
387088,1272.0
199954,1273.0
444410,1274.0
44691,1275.0
194133,1276.0
394543,1277.0
485006,1278.0
197313,1279.0
484918,1280.0
473807,1281.0
564895,1282.0
522112,1283.0
169596,1284.0
127952,nan
170983,1285.0
59666,1286.0
59688,1287.0
34726,1288.0
456294,1289.0
525771,1290.0
572952,1291.0
168082,1292.0
558057,1293.0
193785,1294.0
68838,1295.0
443917,1296.0
414537,1297.0
468978,1298.0
594787,1299.0
191168,1300.0
62537,1301.0
389109,1302.0
484137,1303.0
419180,1304.0
421942,1305.0
584923,1306.0
169774,1307.0
21465,1308.0
21589,1309.0
55154,1310.0
459133,1311.0
596229,1312.0
120781,1313.0
74028,1314.0
460190,1315.0
67012,1316.0
125353,1317.0
96250,1318.0
187337,1319.0
156253,1320.0
7434,nan
7721,nan
21999,1323.0
28407,1324.0
28589,1325.0
33966,1326.0
43266,1327.0
47943,1328.0
49091,1329.0
58161,1330.0
73313,1331.0
81305,1332.0
83728,1333.0
92321,1328.0
101208,1333.0
106219,1334.0
164324,1335.0
172962,1336.0
178223,1337.0
39141,1338.0
126926,1339.0
472107,1340.0
501660,1341.0
466232,1336.0
483217,1333.0
525720,1333.0
502684,1336.0
499273,1342.0
473879,1343.0
487143,1344.0
505870,1345.0
422937,1346.0
583105,1347.0
548060,1334.0
549674,1339.0
545736,1330.0
449868,1348.0
429731,1339.0
542507,1349.0
146156,1350.0
513656,1339.0
425838,1351.0
412286,1326.0
480750,1337.0
484658,1352.0
179552,1353.0
377082,1354.0
399653,1355.0
386708,1356.0
408145,1357.0
115262,1358.0
449346,1359.0
137207,749.0
40194,746.0
46255,749.0
58609,1360.0
68663,1361.0
77535,1362.0
78001,1360.0
78591,1362.0
93306,1363.0
93416,1364.0
94146,1365.0
97757,1366.0
99561,1364.0
461448,1367.0
128750,1368.0
465454,1369.0
501581,1370.0
526043,1371.0
509420,749.0
536460,1362.0
499403,1364.0
507322,1372.0
424083,1360.0
537331,1369.0
590345,1360.0
552192,1373.0
584438,745.0
159463,1374.0
159474,1375.0
372246,1376.0
397752,1377.0
158593,1362.0
183440,1374.0
528997,1378.0
419612,1374.0
412581,1364.0
487456,1379.0
523790,1380.0
591405,1381.0
159849,1369.0
379384,1362.0
370112,1382.0
191241,1369.0
109323,1383.0
181244,1364.0
374649,745.0
375616,1369.0
120109,1384.0
411007,1385.0
160605,1360.0
402221,1386.0
414311,1362.0
409745,1369.0
428478,749.0
474100,1387.0
537305,1388.0
137358,1389.0
54917,1390.0
90547,1391.0
100944,1392.0
141005,1393.0
456704,1392.0
395642,1394.0
490366,1395.0
408507,1396.0
539796,1397.0
532497,1396.0
583539,1392.0
496881,1394.0
593954,1396.0
471440,1394.0
591741,1398.0
184068,1392.0
109037,1397.0
171939,1394.0
427458,1399.0
393525,1394.0
28257,1400.0
28268,1401.0
82309,1402.0
468951,1403.0
419969,1404.0
524257,1405.0
118153,1406.0
92055,1407.0
461440,1407.0
195787,1407.0
513711,1407.0
7735,nan
7923,nan
12641,1410.0
13707,1411.0
14127,1412.0
14174,1390.0
20845,1413.0
34858,1414.0
42706,1415.0
93668,1416.0
54899,1417.0
153122,1418.0
153254,1419.0
153270,1420.0
513309,1421.0
195873,1422.0
387968,1423.0
158543,1424.0
509758,1425.0
437249,1416.0
420915,1416.0
443122,1426.0
591418,1427.0
197848,1428.0
187866,1416.0
88235,1429.0
106182,1430.0
164352,1431.0
141684,1432.0
423361,1433.0
555222,1434.0
402302,1435.0
597433,1436.0
199940,1437.0
15532,1438.0
15598,1439.0
19421,1440.0
19469,1441.0
147802,1442.0
464956,1442.0
145616,1443.0
145627,1444.0
145440,1445.0
145451,1446.0
1239,nan
5225,nan
13233,1449.0
16277,1450.0
40360,1451.0
43264,1452.0
62353,1453.0
80564,1454.0
80820,1455.0
92817,1456.0
461600,1457.0
135438,1458.0
157756,1459.0
159386,1460.0
170672,1461.0
154466,1462.0
123189,1463.0
454027,1464.0
389553,1465.0
529655,1466.0
551328,1466.0
516339,1467.0
530520,1467.0
490805,1468.0
